1047983,12/4/2013 0:00,12/4/2013 0:05,2544,325,114,Sheffield Ave & Addison St,254,Pine Grove Ave & Irving Park Rd,Customer,null,null,Lake View,41.9469,-87.6544,Lake View,41.9544,-87.648,988.294254651379
1047984,12/4/2013 0:00,12/4/2013 0:10,89,594,123,California Ave & Milwaukee Ave,160,Campbell Ave & North Ave,Customer,null,null,Logan Square,41.9227,-87.6972,West Town,41.9105,-87.6896,1490.43805450407
1047985,12/4/2013 0:00,12/4/2013 0:10,1918,597,123,California Ave & Milwaukee Ave,160,Campbell Ave & North Ave,Customer,null,null,Logan Square,41.9227,-87.6972,West Town,41.9105,-87.6896,1490.43805450407
1047986,12/4/2013 0:01,12/4/2013 0:15,1589,808,310,Damen Ave & Charleston St,260,Kedzie Ave & Milwaukee Ave,Customer,null,null,Logan Square,41.9201,-87.6779,Logan Square,41.9296,-87.7079,2702.42231535167
1048004,12/4/2013 0:56,12/4/2013 1:12,2517,963,320,Loomis St & Lexington St,203,Western Ave & 21st St,Customer,null,null,Near West Side,41.8722,-87.6615,Lower West Side,41.8539,-87.6852,2827.25659950445
1048006,12/4/2013 1:07,12/4/2013 1:30,1412,1348,211,St Clair St & Erie St,26,McClurg Ct & Illinois St,Customer,null,null,Near North Side,41.8944,-87.6227,Near North Side,41.891,-87.6173,585.715864921276
1048007,12/4/2013 1:12,12/4/2013 1:29,592,1037,211,St Clair St & Erie St,26,McClurg Ct & Illinois St,Customer,null,null,Near North Side,41.8944,-87.6227,Near North Side,41.891,-87.6173,585.715864921276
1048008,12/4/2013 1:22,12/4/2013 1:35,1515,789,230,Lincoln Ave & Roscoe St,232,Pine Grove Ave & Addison St,Customer,null,null,Lake View,41.9433,-87.671,Lake View,41.9493,-87.6463,2149.00232913354
1048010,12/4/2013 1:27,12/4/2013 2:40,104,4367,60,Dayton St & North Ave,46,Wells St & Walton St,Customer,null,null,Near North Side,41.9106,-87.6494,Near North Side,41.8999,-87.6344,1716.42487550735
1048013,12/4/2013 1:35,12/4/2013 1:37,2695,101,26,McClurg Ct & Illinois St,26,McClurg Ct & Illinois St,Customer,null,null,Near North Side,41.891,-87.6173,Near North Side,41.891,-87.6173,0
1048014,12/4/2013 1:35,12/4/2013 1:37,2861,86,26,McClurg Ct & Illinois St,26,McClurg Ct & Illinois St,Customer,null,null,Near North Side,41.891,-87.6173,Near North Side,41.891,-87.6173,0
1048015,12/4/2013 1:40,12/4/2013 1:50,382,592,129,Blue Island Ave & 18th St,203,Western Ave & 21st St,Customer,null,null,Lower West Side,41.8576,-87.6615,Lower West Side,41.8539,-87.6852,2009.20708177709
1048019,12/4/2013 1:53,12/4/2013 2:06,2695,770,26,McClurg Ct & Illinois St,211,St Clair St & Erie St,Customer,null,null,Near North Side,41.891,-87.6173,Near North Side,41.8944,-87.6227,585.715864921098
