trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthday,from_community,from_station_latt,from_station_long,to_community,to_station_latt,to_station_long,dist_meters
37222,7/8/13 0:00,7/8/13 0:44,420,2639,76,Lake Shore Dr & Monroe St,76,Lake Shore Dr & Monroe St,Customer,null,null,The Loop,41.881,-87.6167,The Loop,41.881,-87.6167,0
37223,7/8/13 0:07,7/8/13 0:33,254,1531,61,Wood St & Milwaukee Ave,69,Damen Ave & Pierce Ave,Customer,null,null,West Town,41.9077,-87.6726,West Town,41.9094,-87.6777,468.2516709
37224,7/8/13 0:12,7/8/13 0:39,514,1586,47,State St & Kinzie St,58,Ashland Ave & Armitage Ave,Customer,null,null,Near North Side,41.8892,-87.6277,Logan Square,41.916,-87.6689,4534.376946
37225,7/8/13 0:13,7/8/13 1:10,464,3436,25,Michigan Ave & Pearson St,25,Michigan Ave & Pearson St,Customer,null,null,Near North Side,41.8977,-87.6235,Near North Side,41.8977,-87.6235,0
37228,7/8/13 0:30,7/8/13 0:43,465,757,61,Wood St & Milwaukee Ave,58,Ashland Ave & Armitage Ave,Customer,null,null,West Town,41.9077,-87.6726,Logan Square,41.916,-87.6689,977.4936787
37229,7/8/13 0:31,7/8/13 0:43,99,700,61,Wood St & Milwaukee Ave,58,Ashland Ave & Armitage Ave,Customer,null,null,West Town,41.9077,-87.6726,Logan Square,41.916,-87.6689,977.4936787
37230,7/8/13 0:38,7/8/13 0:57,745,1166,94,Lincoln Ave & Armitage Ave,86,Eckhart Park,Customer,null,null,Lincoln Park,41.9183,-87.6363,West Town,41.8964,-87.661,3183.570956
37232,7/8/13 0:44,7/8/13 2:07,243,4979,52,Michigan Ave & Lake St,52,Michigan Ave & Lake St,Customer,null,null,The Loop,41.886,-87.6241,The Loop,41.886,-87.6241,0
37233,7/8/13 0:48,7/8/13 2:07,93,4732,52,Michigan Ave & Lake St,52,Michigan Ave & Lake St,Customer,null,null,The Loop,41.886,-87.6241,The Loop,41.886,-87.6241,0
37234,7/8/13 0:49,7/8/13 3:02,297,7973,85,Michigan Ave & Oak St,85,Michigan Ave & Oak St,Customer,null,null,Near North Side,41.901,-87.6238,Near North Side,41.901,-87.6238,0
37235,7/8/13 0:50,7/8/13 3:01,737,7848,85,Michigan Ave & Oak St,85,Michigan Ave & Oak St,Customer,null,null,Near North Side,41.901,-87.6238,Near North Side,41.901,-87.6238,0
37236,7/8/13 0:53,7/8/13 2:08,728,4500,52,Michigan Ave & Lake St,52,Michigan Ave & Lake St,Customer,null,null,The Loop,41.886,-87.6241,The Loop,41.886,-87.6241,0
37237,7/8/13 0:56,7/8/13 0:59,254,193,69,Damen Ave & Pierce Ave,300,Broadway & Barry Ave,Customer,null,null,West Town,41.9094,-87.6777,Lake View,41.9377,-87.6441,4203.257925
37238,7/8/13 1:07,7/8/13 2:18,161,4317,85,Michigan Ave & Oak St,85,Michigan Ave & Oak St,Customer,null,null,Near North Side,41.901,-87.6238,Near North Side,41.901,-87.6238,0
